etf,year_value,year_name,percentile,return
70_30,30,30yr,56,12.614206036753616
70_30,30,30yr,57,13.105531588071713
70_30,30,30yr,58,13.605729097274164
70_30,30,30yr,59,14.139332589921503
70_30,30,30yr,60,14.659790458402451
70_30,30,30yr,61,15.253016074879243
70_30,30,30yr,62,15.858500437240881
70_30,30,30yr,63,16.493397305224942
70_30,30,30yr,64,17.175894795129373
70_30,30,30yr,65,17.915910182892414
70_30,30,30yr,66,18.61861657332018
70_30,30,30yr,67,19.399970850322983
70_30,30,30yr,68,20.256370255200075
70_30,30,30yr,69,21.287453443380553
70_30,30,30yr,70,22.219611812276757
70_30,30,30yr,71,23.242095801156538
70_30,30,30yr,72,24.36967856408505
70_30,30,30yr,73,25.60006835483832
70_30,30,30yr,74,26.922358683884
70_30,30,30yr,75,28.291722596986382
70_30,30,30yr,76,29.82963836612169
70_30,30,30yr,77,31.3948685425236
70_30,30,30yr,78,33.166943604633595
70_30,30,30yr,79,35.08006970655778
70_30,30,30yr,80,37.237642251902265
70_30,30,30yr,81,39.70067080885892
70_30,30,30yr,82,42.26574273712585
70_30,30,30yr,83,45.177386468503954
70_30,30,30yr,84,48.225614033151494
70_30,30,30yr,85,52.05487872725698
70_30,30,30yr,86,56.134957728285684
70_30,30,30yr,87,60.72428891891014
70_30,30,30yr,88,65.94240382092723
70_30,30,30yr,89,72.73651140141484
70_30,30,30yr,90,80.06656772113249
70_30,30,30yr,91,89.08689832279987
70_30,30,30yr,92,99.57673837951947
70_30,30,30yr,93,113.58168609226297
70_30,30,30yr,94,131.24817367076562
70_30,30,30yr,95,153.34780384919725
70_30,30,30yr,96,187.35545294142767
70_30,30,30yr,97,240.74140587141076
70_30,30,30yr,98,338.61417794598094
70_30,30,30yr,99,550.8943310690669
70_30,30,30yr,100,10660.307842132228
50_50,1,1yr,0,-0.566021452590344
50_50,1,1yr,1,-0.35662810440368053
50_50,1,1yr,2,-0.32013490591977595
50_50,1,1yr,3,-0.29438833857015706
50_50,1,1yr,4,-0.27350032665867274
50_50,1,1yr,5,-0.25582323554339287
50_50,1,1yr,6,-0.24028398326444478
50_50,1,1yr,7,-0.22638241430755118
50_50,1,1yr,8,-0.21438613127449724
50_50,1,1yr,9,-0.2033635390405265
50_50,1,1yr,10,-0.19265633831418782
50_50,1,1yr,11,-0.182728854161325
50_50,1,1yr,12,-0.17293179182827556
50_50,1,1yr,13,-0.16456189472546073
50_50,1,1yr,14,-0.1556462786749715
50_50,1,1yr,15,-0.14709673153818476
50_50,1,1yr,16,-0.1390207886355908
50_50,1,1yr,17,-0.13123531388109144
50_50,1,1yr,18,-0.12371332754945191
50_50,1,1yr,19,-0.11621216655676175
50_50,1,1yr,20,-0.10846678203404547
50_50,1,1yr,21,-0.10124444270419802
50_50,1,1yr,22,-0.0945192257095776
50_50,1,1yr,23,-0.08747108903118489
50_50,1,1yr,24,-0.08076880078367643
50_50,1,1yr,25,-0.073733929409171
50_50,1,1yr,26,-0.06719823676510628
50_50,1,1yr,27,-0.06041526047928286
50_50,1,1yr,28,-0.05366931664155117
50_50,1,1yr,29,-0.047299778348504296
50_50,1,1yr,30,-0.04088132498513469
50_50,1,1yr,31,-0.03407988595754724
50_50,1,1yr,32,-0.027529021666919895
50_50,1,1yr,33,-0.02098475807277722
50_50,1,1yr,34,-0.01499017193360902
50_50,1,1yr,35,-0.008874595410536423
50_50,1,1yr,36,-0.0024375066286134728
50_50,1,1yr,37,0.004013158176309872
50_50,1,1yr,38,0.010111144914302761
50_50,1,1yr,39,0.016515654157712834
50_50,1,1yr,40,0.022701024210717957
50_50,1,1yr,41,0.028590702907931087
50_50,1,1yr,42,0.03487836559600965
50_50,1,1yr,43,0.04146420940685569
50_50,1,1yr,44,0.0482872353426661
50_50,1,1yr,45,0.05472089230071642
50_50,1,1yr,46,0.06092855657878726
50_50,1,1yr,47,0.06707358709991706
50_50,1,1yr,48,0.07365247049478507
50_50,1,1yr,49,0.08014210644419928
50_50,1,1yr,50,0.0863882361343139
50_50,1,1yr,51,0.09298254574316678
50_50,1,1yr,52,0.09955518109869943
50_50,1,1yr,53,0.10623631016995982
50_50,1,1yr,54,0.11301403192829584
50_50,1,1yr,55,0.11989793663142267
50_50,1,1yr,56,0.1266586725340133
50_50,1,1yr,57,0.13363364524970522
50_50,1,1yr,58,0.1408933415616641
50_50,1,1yr,59,0.14803894038400245
50_50,1,1yr,60,0.15472696206593872
50_50,1,1yr,61,0.1621559999532226
50_50,1,1yr,62,0.16958389226380444
50_50,1,1yr,63,0.17755867496219502
50_50,1,1yr,64,0.1851635704160728
50_50,1,1yr,65,0.19300059691535654
50_50,1,1yr,66,0.20101394306458187
50_50,1,1yr,67,0.20933600168299193
50_50,1,1yr,68,0.21720758033619048
50_50,1,1yr,69,0.2259106088020063
50_50,1,1yr,70,0.23471964885915797
50_50,1,1yr,71,0.24350648179240597
50_50,1,1yr,72,0.2524475924585855
50_50,1,1yr,73,0.2623069742071429
50_50,1,1yr,74,0.27267170875296975
50_50,1,1yr,75,0.28234332716233423
50_50,1,1yr,76,0.2930104784624904
50_50,1,1yr,77,0.3039880890386192
50_50,1,1yr,78,0.3154027769430088
50_50,1,1yr,79,0.32644214516580494
50_50,1,1yr,80,0.3384592527676574
50_50,1,1yr,81,0.3509642773975008
50_50,1,1yr,82,0.3642067425812706
50_50,1,1yr,83,0.37776598665603733
50_50,1,1yr,84,0.3919404730601448
50_50,1,1yr,85,0.40706840299113956
50_50,1,1yr,86,0.42340553654997437
50_50,1,1yr,87,0.44095280716374075
50_50,1,1yr,88,0.459596680905768
50_50,1,1yr,89,0.48001940450244285
50_50,1,1yr,90,0.5013832198842999
50_50,1,1yr,91,0.5239758604893187
50_50,1,1yr,92,0.5482881690467576
50_50,1,1yr,93,0.5777202805153914
50_50,1,1yr,94,0.6121454901361109
50_50,1,1yr,95,0.652118082345276
50_50,1,1yr,96,0.6997431627916592
50_50,1,1yr,97,0.7583234983970586
50_50,1,1yr,98,0.8439203318476732
50_50,1,1yr,99,0.9923113250685742
50_50,1,1yr,100,2.4319080615669475
50_50,3,3yr,0,-0.7234826174544966
50_50,3,3yr,1,-0.46165696694691194
50_50,3,3yr,2,-0.41091936798679785
50_50,3,3yr,3,-0.37505478093687555
50_50,3,3yr,4,-0.34684672935631855
50_50,3,3yr,5,-0.323383981336209
50_50,3,3yr,6,-0.30140322830422284
50_50,3,3yr,7,-0.28025425003131643
50_50,3,3yr,8,-0.2621927779956597
50_50,3,3yr,9,-0.24481599757081024
50_50,3,3yr,10,-0.22789641438212915
50_50,3,3yr,11,-0.21240330943594715
50_50,3,3yr,12,-0.1966591400999192
50_50,3,3yr,13,-0.18207352798730075
50_50,3,3yr,14,-0.16786419944530595
50_50,3,3yr,15,-0.15378727768560607
50_50,3,3yr,16,-0.1402112894034162
50_50,3,3yr,17,-0.1267220030898289
50_50,3,3yr,18,-0.11271989424421147
50_50,3,3yr,19,-0.10022737071488685
50_50,3,3yr,20,-0.08745912411858492
50_50,3,3yr,21,-0.07487537187697002
50_50,3,3yr,22,-0.062177271835939685
50_50,3,3yr,23,-0.050220936664120086
50_50,3,3yr,24,-0.03851380118130371
50_50,3,3yr,25,-0.026251819929773712
50_50,3,3yr,26,-0.013564957354611273
50_50,3,3yr,27,-0.00120596027120895
50_50,3,3yr,28,0.0107969808307522
50_50,3,3yr,29,0.023186862142526576
50_50,3,3yr,30,0.035507382745324445
50_50,3,3yr,31,0.047186584113075636
50_50,3,3yr,32,0.058862388374152586
50_50,3,3yr,33,0.07090252791363627
50_50,3,3yr,34,0.08287745744365227
50_50,3,3yr,35,0.09500517911633566
50_50,3,3yr,36,0.10673070135762608
50_50,3,3yr,37,0.11882532316315741
50_50,3,3yr,38,0.13070444527220115
50_50,3,3yr,39,0.1428362140596029
50_50,3,3yr,40,0.15538319323347527
50_50,3,3yr,41,0.1671919339504211
50_50,3,3yr,42,0.17944321944677322
50_50,3,3yr,43,0.19243834650832026
50_50,3,3yr,44,0.2045781730374029
50_50,3,3yr,45,0.2171980377932573
50_50,3,3yr,46,0.2305734697375732
50_50,3,3yr,47,0.24356007293706017
50_50,3,3yr,48,0.25623666385781896
50_50,3,3yr,49,0.26904254637283653
50_50,3,3yr,50,0.28261220713226043
50_50,3,3yr,51,0.296993762515003
50_50,3,3yr,52,0.3105815593463561
50_50,3,3yr,53,0.32490761998977125
50_50,3,3yr,54,0.3398802381494518
50_50,3,3yr,55,0.3542752605864772
50_50,3,3yr,56,0.3692509064242636
50_50,3,3yr,57,0.38496020603151515
50_50,3,3yr,58,0.40085149906766315
50_50,3,3yr,59,0.41646236125597413
50_50,3,3yr,60,0.43270789050839087
50_50,3,3yr,61,0.448305855627144
50_50,3,3yr,62,0.464818393901271
50_50,3,3yr,63,0.48094156516345354
50_50,3,3yr,64,0.49842480927376276
50_50,3,3yr,65,0.5176643292577858
50_50,3,3yr,66,0.5366261778874073
50_50,3,3yr,67,0.5548054003076598
50_50,3,3yr,68,0.5744536788171906
50_50,3,3yr,69,0.5938963591805333
50_50,3,3yr,70,0.6148132404176896
50_50,3,3yr,71,0.6367261369878373
50_50,3,3yr,72,0.6582890773630603
50_50,3,3yr,73,0.6809887011557443
50_50,3,3yr,74,0.7052256880816813
50_50,3,3yr,75,0.7289586689133054
50_50,3,3yr,76,0.7535357105839166
50_50,3,3yr,77,0.7785683555083638
50_50,3,3yr,78,0.8050154308800457
50_50,3,3yr,79,0.8322722805182806
50_50,3,3yr,80,0.8639114150985941
50_50,3,3yr,81,0.8944760267528794
50_50,3,3yr,82,0.9275545828250529
50_50,3,3yr,83,0.9649103526822712
50_50,3,3yr,84,0.998565566496182
50_50,3,3yr,85,1.0361510486041987
50_50,3,3yr,86,1.0786054686827624
50_50,3,3yr,87,1.1250585678219895
50_50,3,3yr,88,1.1756685794743804
50_50,3,3yr,89,1.2275068234377384
50_50,3,3yr,90,1.2871505613535534
50_50,3,3yr,91,1.3538745903091316
50_50,3,3yr,92,1.4296678665378049
50_50,3,3yr,93,1.5078604042206107
50_50,3,3yr,94,1.6070792819007336
50_50,3,3yr,95,1.720621017260886
50_50,3,3yr,96,1.863271336828718
50_50,3,3yr,97,2.0616659141449265
50_50,3,3yr,98,2.3573733488724598
50_50,3,3yr,99,2.854940752638209
50_50,3,3yr,100,15.963281988273536
50_50,5,5yr,0,-0.7790149668291526
50_50,5,5yr,1,-0.4926029580997044
50_50,5,5yr,2,-0.4354619675439606
50_50,5,5yr,3,-0.3926156520305848
50_50,5,5yr,4,-0.35874256204729693
50_50,5,5yr,5,-0.32759485714036984
50_50,5,5yr,6,-0.3007844643758167
50_50,5,5yr,7,-0.27500800725233043
50_50,5,5yr,8,-0.2520562575917963
50_50,5,5yr,9,-0.22949344498204466
50_50,5,5yr,10,-0.2090282134229376
50_50,5,5yr,11,-0.18881774007281593
50_50,5,5yr,12,-0.1694982917336304
50_50,5,5yr,13,-0.15063327713538865
50_50,5,5yr,14,-0.13025157585376562
50_50,5,5yr,15,-0.1111054056573389
50_50,5,5yr,16,-0.09275206036361405
50_50,5,5yr,17,-0.07460839602620473
50_50,5,5yr,18,-0.05677974343197706
50_50,5,5yr,19,-0.0395773653435228
50_50,5,5yr,20,-0.022399592372163046
50_50,5,5yr,21,-0.0049945396724564994
50_50,5,5yr,22,0.012932024091163785
50_50,5,5yr,23,0.03003715249367439
50_50,5,5yr,24,0.046848216790613295
50_50,5,5yr,25,0.06318583181887238
50_50,5,5yr,26,0.07916382985698789
50_50,5,5yr,27,0.09596007084694813
50_50,5,5yr,28,0.11309361229904169
50_50,5,5yr,29,0.13021710472197556
50_50,5,5yr,30,0.1478868300392424
50_50,5,5yr,31,0.16549704547658883
50_50,5,5yr,32,0.1828595985952558
50_50,5,5yr,33,0.19941035908702265
50_50,5,5yr,34,0.2170354802668064
50_50,5,5yr,35,0.2340422508557456
50_50,5,5yr,36,0.25071921023357346
50_50,5,5yr,37,0.26788315247915806
50_50,5,5yr,38,0.28608156168230625
50_50,5,5yr,39,0.30405734428110054
50_50,5,5yr,40,0.32295885472699326
50_50,5,5yr,41,0.3421484437593163
50_50,5,5yr,42,0.36030388197319485
50_50,5,5yr,43,0.37958382026840864
50_50,5,5yr,44,0.3985048974972255
50_50,5,5yr,45,0.41673865040054003
50_50,5,5yr,46,0.43623321623138134
50_50,5,5yr,47,0.4566420814987371
50_50,5,5yr,48,0.47759152343346467
50_50,5,5yr,49,0.4985499272470594
50_50,5,5yr,50,0.5194666683282838
50_50,5,5yr,51,0.539719867489244
50_50,5,5yr,52,0.5613860297510883
50_50,5,5yr,53,0.5823019324132406
50_50,5,5yr,54,0.6046795828429513
50_50,5,5yr,55,0.6286843023429055
50_50,5,5yr,56,0.652688332328322
50_50,5,5yr,57,0.6764910704271152
50_50,5,5yr,58,0.7001345610433223
50_50,5,5yr,59,0.725788876964764
50_50,5,5yr,60,0.7513655261452935
50_50,5,5yr,61,0.7780030677381252
50_50,5,5yr,62,0.8056976660677845
50_50,5,5yr,63,0.8323134855613644
50_50,5,5yr,64,0.8597463016864455
50_50,5,5yr,65,0.8874937538911839
50_50,5,5yr,66,0.9168441925603029
50_50,5,5yr,67,0.9483750601659053
50_50,5,5yr,68,0.9803808929727996
50_50,5,5yr,69,1.0129342961184422
50_50,5,5yr,70,1.0472705534144795
50_50,5,5yr,71,1.083311431547269
50_50,5,5yr,72,1.1201576213885032
50_50,5,5yr,73,1.1600454978020394
50_50,5,5yr,74,1.1990424587607367
50_50,5,5yr,75,1.2405961705480757
50_50,5,5yr,76,1.2828997809248741
50_50,5,5yr,77,1.327976513184733
50_50,5,5yr,78,1.3745840502983953
50_50,5,5yr,79,1.4250007144033479
50_50,5,5yr,80,1.4785884969907843
50_50,5,5yr,81,1.5324125780459583
50_50,5,5yr,82,1.5914001959720878
50_50,5,5yr,83,1.6538271684455448
50_50,5,5yr,84,1.7217104696415273
50_50,5,5yr,85,1.7935718681529869
50_50,5,5yr,86,1.8748552128719602
50_50,5,5yr,87,1.964567161399994
50_50,5,5yr,88,2.052831251037056
50_50,5,5yr,89,2.1515441188416933
50_50,5,5yr,90,2.261496097697731
50_50,5,5yr,91,2.387943151514463
50_50,5,5yr,92,2.5323399082786002
50_50,5,5yr,93,2.703081928644763
50_50,5,5yr,94,2.8968447253883234
50_50,5,5yr,95,3.146166297356369
50_50,5,5yr,96,3.444630612059674
50_50,5,5yr,97,3.8609273413992238
50_50,5,5yr,98,4.450732256286523
50_50,5,5yr,99,5.557063838298859
50_50,5,5yr,100,25.748199547889822
50_50,10,10yr,0,-0.8245586795996083
50_50,10,10yr,1,-0.48582290983066145
50_50,10,10yr,2,-0.4063455465324806
50_50,10,10yr,3,-0.3490877816409103
50_50,10,10yr,4,-0.30037167769756357
50_50,10,10yr,5,-0.2546563556465226
50_50,10,10yr,6,-0.21623685045911822
50_50,10,10yr,7,-0.17835556316370255
50_50,10,10yr,8,-0.14300814919947258
50_50,10,10yr,9,-0.10830708497402636
50_50,10,10yr,10,-0.07365181994285863
50_50,10,10yr,11,-0.04062355507545312
50_50,10,10yr,12,-0.008857951323607727
50_50,10,10yr,13,0.02075136496772495
50_50,10,10yr,14,0.05216520896634613
50_50,10,10yr,15,0.08161136314917716
50_50,10,10yr,16,0.1137086925675615
50_50,10,10yr,17,0.14411294702358635
50_50,10,10yr,18,0.17392001355490955
50_50,10,10yr,19,0.2046243998554182
50_50,10,10yr,20,0.23571115583925517
50_50,10,10yr,21,0.267002381133277
50_50,10,10yr,22,0.2961220210974693
50_50,10,10yr,23,0.32616117557933055
50_50,10,10yr,24,0.35691223393128246
50_50,10,10yr,25,0.38800393623498053
50_50,10,10yr,26,0.41974079939282904
50_50,10,10yr,27,0.44935679839353404
50_50,10,10yr,28,0.47985563635966355
50_50,10,10yr,29,0.512597789472954
50_50,10,10yr,30,0.5455006908823121
50_50,10,10yr,31,0.5775334263682194
50_50,10,10yr,32,0.6113982309322636
50_50,10,10yr,33,0.645733222894784
50_50,10,10yr,34,0.6813684291014795
50_50,10,10yr,35,0.7167686702219125
50_50,10,10yr,36,0.7519255515294243
50_50,10,10yr,37,0.7890516761803824
50_50,10,10yr,38,0.8254013686482843
50_50,10,10yr,39,0.862760808063035
50_50,10,10yr,40,0.8989232421543075
50_50,10,10yr,41,0.9368982392537568
50_50,10,10yr,42,0.9753683005537963
50_50,10,10yr,43,1.0144441241825588
50_50,10,10yr,44,1.0537192130557202
50_50,10,10yr,45,1.0962697070936027
50_50,10,10yr,46,1.138456367376224
50_50,10,10yr,47,1.1814726908775497
50_50,10,10yr,48,1.2253508184853346
50_50,10,10yr,49,1.2698637175222074
50_50,10,10yr,50,1.3184677105709672
50_50,10,10yr,51,1.3668478893319858
50_50,10,10yr,52,1.4134658613885533
50_50,10,10yr,53,1.4629139470555008
50_50,10,10yr,54,1.5153430910932042
50_50,10,10yr,55,1.5672876706979895
50_50,10,10yr,56,1.6202212701458967
50_50,10,10yr,57,1.6735352458035628
50_50,10,10yr,58,1.729347066914836
50_50,10,10yr,59,1.7898069196805289
50_50,10,10yr,60,1.8482725962734674
50_50,10,10yr,61,1.9114218590565228
50_50,10,10yr,62,1.9809973506008007
50_50,10,10yr,63,2.048148652264905
50_50,10,10yr,64,2.118685503792012
50_50,10,10yr,65,2.1893047874745335
50_50,10,10yr,66,2.268450613818037
50_50,10,10yr,67,2.3478751278584844
50_50,10,10yr,68,2.4273265698730757
50_50,10,10yr,69,2.5089393110186036
50_50,10,10yr,70,2.6033727054669265
50_50,10,10yr,71,2.6938583058314904
50_50,10,10yr,72,2.788308964721219
50_50,10,10yr,73,2.8935448439878404
50_50,10,10yr,74,2.9997827468468046
50_50,10,10yr,75,3.1128397178496208
50_50,10,10yr,76,3.230603343237262
50_50,10,10yr,77,3.3523212825090107
50_50,10,10yr,78,3.4872990714863468
50_50,10,10yr,79,3.628994285340929
50_50,10,10yr,80,3.782326759877564
50_50,10,10yr,81,3.93668521032501
50_50,10,10yr,82,4.109864135336075
50_50,10,10yr,83,4.28970607707781
50_50,10,10yr,84,4.4831218409528635
50_50,10,10yr,85,4.704430124363699
50_50,10,10yr,86,4.959056693918769
50_50,10,10yr,87,5.2267705667557385
50_50,10,10yr,88,5.508306318468657
50_50,10,10yr,89,5.8351658986853145
50_50,10,10yr,90,6.197057582116039
50_50,10,10yr,91,6.609239387817245
50_50,10,10yr,92,7.099512226505668
50_50,10,10yr,93,7.677090321687276
50_50,10,10yr,94,8.394634747088535
50_50,10,10yr,95,9.270904593349176
50_50,10,10yr,96,10.404454013779787
50_50,10,10yr,97,11.974719519370634
50_50,10,10yr,98,14.521257170135952
50_50,10,10yr,99,20.08439039369691
50_50,10,10yr,100,130.46162285532202
50_50,15,15yr,0,-0.8417995530533727
50_50,15,15yr,1,-0.4329434637066269
50_50,15,15yr,2,-0.3268940777767488
50_50,15,15yr,3,-0.24738219421029528
50_50,15,15yr,4,-0.17599965224246011
50_50,15,15yr,5,-0.11946000889783814
50_50,15,15yr,6,-0.06398237744153568
50_50,15,15yr,7,-0.013632698809152854
50_50,15,15yr,8,0.03327638164524077
50_50,15,15yr,9,0.08455347305125421
50_50,15,15yr,10,0.1339083492787536
50_50,15,15yr,11,0.18347476848506306
50_50,15,15yr,12,0.23169096431814
50_50,15,15yr,13,0.2777038318503291
50_50,15,15yr,14,0.32504199329868594
50_50,15,15yr,15,0.3729571297693008
50_50,15,15yr,16,0.42210676106788525
50_50,15,15yr,17,0.4703527750519947
50_50,15,15yr,18,0.5173477850504525
50_50,15,15yr,19,0.564668956212653
50_50,15,15yr,20,0.613504142368032
50_50,15,15yr,21,0.6619373518018247
50_50,15,15yr,22,0.7148893877386384
50_50,15,15yr,23,0.7639259575145815
50_50,15,15yr,24,0.8172833567745815
50_50,15,15yr,25,0.8683312997129135
50_50,15,15yr,26,0.9225499017190322
50_50,15,15yr,27,0.9762209826654359
50_50,15,15yr,28,1.0325969588160118
50_50,15,15yr,29,1.0900934401962807
50_50,15,15yr,30,1.1491939853809832
50_50,15,15yr,31,1.2071557644752906
50_50,15,15yr,32,1.265457431277799
50_50,15,15yr,33,1.3226758946109143
50_50,15,15yr,34,1.3799792194807612
50_50,15,15yr,35,1.4439130126246995
50_50,15,15yr,36,1.5082913392562285
50_50,15,15yr,37,1.577157494285775
50_50,15,15yr,38,1.6439834979356809
50_50,15,15yr,39,1.7144950549448232
50_50,15,15yr,40,1.7841216997156657
50_50,15,15yr,41,1.851951116990646
50_50,15,15yr,42,1.9204430324790158
50_50,15,15yr,43,1.9944835824197946
50_50,15,15yr,44,2.0681875629277133
50_50,15,15yr,45,2.144522821109896
50_50,15,15yr,46,2.2288393867175236
50_50,15,15yr,47,2.3091361202108796
50_50,15,15yr,48,2.3943719783839623
50_50,15,15yr,49,2.478930930950791
50_50,15,15yr,50,2.5647762138099437
50_50,15,15yr,51,2.658904823834206
50_50,15,15yr,52,2.755508691763663
50_50,15,15yr,53,2.8516593541975888
50_50,15,15yr,54,2.9547734062358373
50_50,15,15yr,55,3.0537693757251594
50_50,15,15yr,56,3.163591311924195
50_50,15,15yr,57,3.274968039605578
50_50,15,15yr,58,3.387603763263261
50_50,15,15yr,59,3.508873451098914
50_50,15,15yr,60,3.6353465938232405
50_50,15,15yr,61,3.7564215709494837
50_50,15,15yr,62,3.897297796986469
50_50,15,15yr,63,4.042260260540167
50_50,15,15yr,64,4.186327488568747
50_50,15,15yr,65,4.333302507063297
50_50,15,15yr,66,4.486654047666084
50_50,15,15yr,67,4.648595679791225
50_50,15,15yr,68,4.819509384752316
50_50,15,15yr,69,4.9976113680632945
50_50,15,15yr,70,5.185764910366178
50_50,15,15yr,71,5.3950622025514035
50_50,15,15yr,72,5.605100682800415
50_50,15,15yr,73,5.8408563476836735
50_50,15,15yr,74,6.0813665570207585
50_50,15,15yr,75,6.354624205980732
50_50,15,15yr,76,6.636102836772781
50_50,15,15yr,77,6.921488729948744
50_50,15,15yr,78,7.234211975790145
50_50,15,15yr,79,7.565363694847905
50_50,15,15yr,80,7.9066316818127955
50_50,15,15yr,81,8.274818483796075
50_50,15,15yr,82,8.686118325752567
50_50,15,15yr,83,9.160092490781318
50_50,15,15yr,84,9.646071791059187
50_50,15,15yr,85,10.203219597815265
50_50,15,15yr,86,10.86201697204442
50_50,15,15yr,87,11.513456457388695
50_50,15,15yr,88,12.26353104622133
50_50,15,15yr,89,13.11993613134526
50_50,15,15yr,90,14.067793054911265
50_50,15,15yr,91,15.236242700050568
50_50,15,15yr,92,16.593550598428898
50_50,15,15yr,93,18.346885867111915
50_50,15,15yr,94,20.333104180797786
50_50,15,15yr,95,22.814753874085234
50_50,15,15yr,96,25.978175555768306
50_50,15,15yr,97,31.2360167898768
50_50,15,15yr,98,38.994764620016745
50_50,15,15yr,99,56.71864223942521
50_50,15,15yr,100,918.1973616245698
50_50,20,20yr,0,-0.7788072496993526
50_50,20,20yr,1,-0.342985856190328
50_50,20,20yr,2,-0.20516909883232926
50_50,20,20yr,3,-0.10743907357521237
50_50,20,20yr,4,-0.018548598958832374
50_50,20,20yr,5,0.07114080264007328
50_50,20,20yr,6,0.1456063093150684
50_50,20,20yr,7,0.21869973148675353
50_50,20,20yr,8,0.2932306451445779
50_50,20,20yr,9,0.36739290109937883
50_50,20,20yr,10,0.4413612985711588
50_50,20,20yr,11,0.5124760797786779
50_50,20,20yr,12,0.5808813784212926
50_50,20,20yr,13,0.6529920033599478
50_50,20,20yr,14,0.7257969143413481
50_50,20,20yr,15,0.7979299148380997
50_50,20,20yr,16,0.8722687658480422
50_50,20,20yr,17,0.9442969685332837
50_50,20,20yr,18,1.0143494085961493
50_50,20,20yr,19,1.0869946880313597
50_50,20,20yr,20,1.1656465282644701
50_50,20,20yr,21,1.2438338213623616
50_50,20,20yr,22,1.327098003699796
50_50,20,20yr,23,1.406045361217992
50_50,20,20yr,24,1.4856693035868875
50_50,20,20yr,25,1.5683711830575728
50_50,20,20yr,26,1.6552597830973867
50_50,20,20yr,27,1.7397056232283212
50_50,20,20yr,28,1.8259214271086701
50_50,20,20yr,29,1.9175845140821657
50_50,20,20yr,30,2.010556418842574
50_50,20,20yr,31,2.1085922063715983
50_50,20,20yr,32,2.2055578652844154
50_50,20,20yr,33,2.2995937214393125
50_50,20,20yr,34,2.3987859119935964
50_50,20,20yr,35,2.5025337966330827
50_50,20,20yr,36,2.6089571313383018
50_50,20,20yr,37,2.720658339254367
50_50,20,20yr,38,2.8316753597601227
50_50,20,20yr,39,2.9513506864667693
50_50,20,20yr,40,3.067522164453284
50_50,20,20yr,41,3.193277026490231
50_50,20,20yr,42,3.327407917610011
50_50,20,20yr,43,3.45985470798138
50_50,20,20yr,44,3.5943919944154037
50_50,20,20yr,45,3.7388620526338014
50_50,20,20yr,46,3.889016031945455
50_50,20,20yr,47,4.044785782190269
50_50,20,20yr,48,4.204622998964579
50_50,20,20yr,49,4.370476969469172
50_50,20,20yr,50,4.540395981803751
50_50,20,20yr,51,4.712274990931694
50_50,20,20yr,52,4.880566063555541
50_50,20,20yr,53,5.064000004789721
50_50,20,20yr,54,5.258056391179348
50_50,20,20yr,55,5.452825617591179
50_50,20,20yr,56,5.652003270388662
50_50,20,20yr,57,5.855970038704459
50_50,20,20yr,58,6.0744831687893655
50_50,20,20yr,59,6.302806696459303
50_50,20,20yr,60,6.541632664122066
50_50,20,20yr,61,6.785580744681646
50_50,20,20yr,62,7.032982848251445
50_50,20,20yr,63,7.297789647146423
50_50,20,20yr,64,7.583674036350958
50_50,20,20yr,65,7.891318524982237
50_50,20,20yr,66,8.209313513964613
50_50,20,20yr,67,8.547860742083316
50_50,20,20yr,68,8.897643708245132
50_50,20,20yr,69,9.262982854680695
50_50,20,20yr,70,9.651878963381208
50_50,20,20yr,71,10.086559383898091
50_50,20,20yr,72,10.519197456001608
50_50,20,20yr,73,10.980966977917912
50_50,20,20yr,74,11.503081179948042
50_50,20,20yr,75,12.041791692669428
50_50,20,20yr,76,12.609563782944184
50_50,20,20yr,77,13.203388765136621
50_50,20,20yr,78,13.832913599104119
50_50,20,20yr,79,14.558490264061293
50_50,20,20yr,80,15.345226927621066
50_50,20,20yr,81,16.192991435839247
50_50,20,20yr,82,17.16833377846291
50_50,20,20yr,83,18.220692263703754
50_50,20,20yr,84,19.399923842021913
50_50,20,20yr,85,20.651175058817618
50_50,20,20yr,86,22.082372621367686
50_50,20,20yr,87,23.64178714469128
50_50,20,20yr,88,25.406411057924203
50_50,20,20yr,89,27.4324993144016
50_50,20,20yr,90,29.74785553271893
50_50,20,20yr,91,32.57695848005596
50_50,20,20yr,92,35.89165466487834
50_50,20,20yr,93,39.8266930584245
50_50,20,20yr,94,44.92769378377732
50_50,20,20yr,95,51.63039436309925
50_50,20,20yr,96,60.60952840177636
50_50,20,20yr,97,74.10954120618486
50_50,20,20yr,98,96.93621700632683
50_50,20,20yr,99,145.76672295208337
50_50,20,20yr,100,3682.6644335695537
50_50,30,30yr,0,-0.7987021653341482
50_50,30,30yr,1,-0.05204984824104525
50_50,30,30yr,2,0.17750916198717348
50_50,30,30yr,3,0.37241540841710563
50_50,30,30yr,4,0.5417046920935047
50_50,30,30yr,5,0.6970261041371526
50_50,30,30yr,6,0.8414152333666046
50_50,30,30yr,7,0.9903797422436775
50_50,30,30yr,8,1.1379418107781345
50_50,30,30yr,9,1.2964948462564951
50_50,30,30yr,10,1.4501321285560094
50_50,30,30yr,11,1.6081553471463153
50_50,30,30yr,12,1.7547197708831956
50_50,30,30yr,13,1.9159996898630034
50_50,30,30yr,14,2.072947768362663
50_50,30,30yr,15,2.2310547300670134
50_50,30,30yr,16,2.3829839065938963
50_50,30,30yr,17,2.5549963555926913
50_50,30,30yr,18,2.7208916424477545
