etf,year_value,year_name,percentile,return
50_50,30,30yr,21,3.1576880279421733
50_50,30,30yr,22,3.3355180855855764
50_50,30,30yr,23,3.516907624213567
50_50,30,30yr,24,3.7011740730683953
50_50,30,30yr,25,3.8936744524234603
50_50,30,30yr,26,4.089573560614578
50_50,30,30yr,27,4.29382320274563
50_50,30,30yr,28,4.50274335599476
50_50,30,30yr,29,4.719462291079184
50_50,30,30yr,30,4.950021909992503
50_50,30,30yr,31,5.185730352313801
50_50,30,30yr,32,5.425271467734288
50_50,30,30yr,33,5.679266922179725
50_50,30,30yr,34,5.942885078522769
50_50,30,30yr,35,6.2110070183421895
50_50,30,30yr,36,6.489679946397704
50_50,30,30yr,37,6.777199192453029
50_50,30,30yr,38,7.078282667231706
50_50,30,30yr,39,7.38842785701074
50_50,30,30yr,40,7.709219650714983
50_50,30,30yr,41,8.04322228914091
50_50,30,30yr,42,8.388649756410302
50_50,30,30yr,43,8.748984576960481
50_50,30,30yr,44,9.117899713684674
50_50,30,30yr,45,9.50841671023627
50_50,30,30yr,46,9.91386883753378
50_50,30,30yr,47,10.337630342151563
50_50,30,30yr,48,10.783613132831368
50_50,30,30yr,49,11.245632596070248
50_50,30,30yr,50,11.72245635466983
50_50,30,30yr,51,12.223349490350358
50_50,30,30yr,52,12.754783731572516
50_50,30,30yr,53,13.294321645117886
50_50,30,30yr,54,13.873244913904799
50_50,30,30yr,55,14.477100132345573
50_50,30,30yr,56,15.107026431204417
50_50,30,30yr,57,15.772042693927729
50_50,30,30yr,58,16.478055251815462
50_50,30,30yr,59,17.212780414116843
50_50,30,30yr,60,17.994036974734886
50_50,30,30yr,61,18.82550515857444
50_50,30,30yr,62,19.698380091891927
50_50,30,30yr,63,20.61887253801345
50_50,30,30yr,64,21.593831290544372
50_50,30,30yr,65,22.620201895741513
50_50,30,30yr,66,23.714536532208133
50_50,30,30yr,67,24.890633264328937
50_50,30,30yr,68,26.150676385327973
50_50,30,30yr,69,27.48834120778804
50_50,30,30yr,70,28.882984298577703
50_50,30,30yr,71,30.376601574182956
50_50,30,30yr,72,32.01559006818444
50_50,30,30yr,73,33.78349503501336
50_50,30,30yr,74,35.663940331620736
50_50,30,30yr,75,37.6947481433999
50_50,30,30yr,76,39.90858074078243
50_50,30,30yr,77,42.29818327596674
50_50,30,30yr,78,44.94143856760049
50_50,30,30yr,79,47.778315596495084
50_50,30,30yr,80,50.9131742591708
50_50,30,30yr,81,54.42519787514801
50_50,30,30yr,82,58.358808249530284
50_50,30,30yr,83,62.677941161824506
50_50,30,30yr,84,67.53649983443945
50_50,30,30yr,85,72.91403164532119
50_50,30,30yr,86,79.14282377253208
50_50,30,30yr,87,86.20723903578993
50_50,30,30yr,88,94.3141554460015
50_50,30,30yr,89,104.02377779477888
50_50,30,30yr,90,115.35813327984218
50_50,30,30yr,91,128.9566348888622
50_50,30,30yr,92,145.58336817807586
50_50,30,30yr,93,166.56454057087566
50_50,30,30yr,94,193.65696814781742
50_50,30,30yr,95,230.02496884426915
50_50,30,30yr,96,281.3726630084753
50_50,30,30yr,97,361.2487084954619
50_50,30,30yr,98,502.45297935861095
50_50,30,30yr,99,848.0946469379269
50_50,30,30yr,100,103436.70502649168
